2026-08-30T07:41:32Z 96, 2398, [N/A], 53.74, 71 | 112212 824
2026-08-30T07:41:42Z 96, 2398, [N/A], 67.36, 73 | 112226 824
2026-08-30T07:41:52Z 96, 2398, [N/A], 71.13, 77 | 112230 824
2026-08-30T07:42:02Z 96, 2405, [N/A], 71.57, 77 | 112250 824
2026-08-30T07:42:13Z 96, 2398, [N/A], 71.57, 72 | 112249 824
2026-08-30T07:42:23Z 96, 2398, [N/A], 67.36, 71 | 112243 824
2026-08-30T07:42:33Z 96, 2398, [N/A], 79.75, 79 | 112230 824
2026-08-30T07:42:43Z 96, 2398, [N/A], 66.50, 73 | 112237 824
2026-08-30T07:42:53Z 96, 2398, [N/A], 63.82, 72 | 112239 824
2026-08-30T07:43:03Z 96, 2398, [N/A], 63.98, 74 | 112231 824
2026-08-30T07:43:13Z 96, 2398, [N/A], 63.64, 74 | 112234 824
2026-08-30T07:43:23Z 96, 2398, [N/A], 65.36, 78 | 112234 824
2026-08-30T07:43:33Z 96, 2398, [N/A], 62.72, 73 | 112237 824
2026-08-30T07:43:43Z 96, 2398, [N/A], 67.08, 75 | 112215 824
2026-08-30T07:43:53Z 96, 2398, [N/A], 62.09, 71 | 112218 824
2026-08-30T07:44:03Z 96, 2398, [N/A], 72.94, 78 | 112202 824
2026-08-30T07:44:14Z 96, 2398, [N/A], 69.33, 73 | 112231 824
2026-08-30T07:44:24Z 96, 2398, [N/A], 69.00, 73 | 112250 824
2026-08-30T07:44:34Z 96, 2392, [N/A], 79.51, 77 | 112239 824
2026-08-30T07:44:44Z 96, 2398, [N/A], 33.95, 68 | 112227 824
2026-08-30T07:44:54Z 96, 2392, [N/A], 56.93, 70 | 112242 824
2026-08-30T07:45:04Z 96, 2398, [N/A], 65.84, 70 | 112230 824
2026-08-30T07:45:14Z 96, 2398, [N/A], 56.60, 76 | 112234 824
2026-08-30T07:45:24Z 96, 2398, [N/A], 63.25, 74 | 112252 824
2026-08-30T07:45:34Z 96, 2398, [N/A], 67.86, 72 | 112250 824
2026-08-30T07:45:44Z 96, 2392, [N/A], 66.75, 70 | 112237 824
2026-08-30T07:45:54Z 96, 2398, [N/A], 68.12, 72 | 112234 824
2026-08-30T07:46:04Z 96, 2398, [N/A], 70.99, 74 | 112277 824
2026-08-30T07:46:14Z 96, 2398, [N/A], 67.98, 71 | 112207 824
2026-08-30T07:46:25Z 96, 2398, [N/A], 67.68, 73 | 112254 824
2026-08-30T07:46:35Z 96, 2398, [N/A], 59.89, 71 | 112307 824
2026-08-30T07:46:45Z 96, 2398, [N/A], 51.91, 72 | 112362 824
2026-08-30T07:46:55Z 96, 2398, [N/A], 61.09, 71 | 112322 824
2026-08-30T07:47:05Z 96, 2405, [N/A], 63.48, 73 | 112321 824
2026-08-30T07:47:15Z 96, 2392, [N/A], 56.42, 78 | 112312 824
2026-08-30T07:47:25Z 96, 2405, [N/A], 66.90, 73 | 112319 824
2026-08-30T07:47:35Z 96, 2405, [N/A], 67.48, 74 | 112258 824
2026-08-30T07:47:45Z 96, 2398, [N/A], 66.64, 75 | 112251 824
2026-08-30T07:47:55Z 96, 2405, [N/A], 73.68, 78 | 112236 824
2026-08-30T07:48:05Z 96, 2398, [N/A], 69.72, 74 | 112267 824
2026-08-30T07:48:15Z 96, 2398, [N/A], 64.96, 71 | 112266 824
2026-08-30T07:48:25Z 96, 2398, [N/A], 63.90, 73 | 112280 824
2026-08-30T07:48:35Z 96, 2398, [N/A], 60.82, 71 | 112228 824
2026-08-30T07:48:46Z 96, 2398, [N/A], 61.29, 76 | 112251 824
2026-08-30T07:48:56Z 96, 2398, [N/A], 61.09, 73 | 112241 824
2026-08-30T07:49:06Z 96, 2398, [N/A], 66.50, 77 | 112259 824
2026-08-30T07:49:16Z 96, 2398, [N/A], 60.56, 72 | 112234 824
2026-08-30T07:49:26Z 96, 2398, [N/A], 67.15, 78 | 112247 824
2026-08-30T07:49:36Z 95, 2398, [N/A], 67.51, 75 | 112232 824
2026-08-30T07:49:46Z 96, 2398, [N/A], 73.82, 78 | 112258 824
2026-08-30T07:49:56Z 96, 2398, [N/A], 79.21, 79 | 112273 824
2026-08-30T07:50:06Z 96, 2398, [N/A], 69.26, 78 | 112287 824
2026-08-30T07:50:16Z 95, 2398, [N/A], 59.58, 73 | 112267 824
2026-08-30T07:50:26Z 96, 2398, [N/A], 60.44, 74 | 112258 824
2026-08-30T07:50:37Z 96, 2398, [N/A], 63.50, 77 | 112251 824
2026-08-30T07:50:47Z 96, 2405, [N/A], 63.65, 78 | 112239 824
2026-08-30T07:50:57Z 96, 2398, [N/A], 64.95, 74 | 112262 824
2026-08-30T07:51:07Z 96, 2405, [N/A], 68.08, 77 | 112272 824
2026-08-30T07:51:17Z 96, 2398, [N/A], 54.03, 72 | 112259 824
2026-08-30T07:51:27Z 96, 2398, [N/A], 68.28, 75 | 112279 824
2026-08-30T07:51:37Z 96, 2398, [N/A], 47.27, 72 | 112280 824
2026-08-30T07:51:47Z 96, 2398, [N/A], 68.04, 78 | 112266 824
2026-08-30T07:51:57Z 96, 2398, [N/A], 53.98, 72 | 112241 824
2026-08-30T07:52:07Z 96, 2398, [N/A], 60.27, 73 | 112241 824
2026-08-30T07:52:17Z 96, 2398, [N/A], 61.00, 73 | 112261 824
2026-08-30T07:52:31Z 96, 2398, [N/A], 65.30, 71 | 112265 824
2026-08-30T07:52:41Z 96, 2398, [N/A], 62.18, 71 | 112262 824
2026-08-30T07:52:51Z 96, 2398, [N/A], 67.52, 78 | 112260 824
2026-08-30T07:53:01Z 96, 2398, [N/A], 60.82, 78 | 112254 824
2026-08-30T07:53:11Z 96, 2398, [N/A], 70.32, 74 | 112241 824
2026-08-30T07:53:21Z 96, 2398, [N/A], 79.68, 72 | 112250 824
2026-08-30T07:53:31Z 96, 2398, [N/A], 68.89, 78 | 112277 824
2026-08-30T07:53:41Z 96, 2398, [N/A], 54.19, 73 | 112278 824
2026-08-30T07:53:51Z 96, 2398, [N/A], 63.24, 74 | 112273 824
2026-08-30T07:54:02Z 96, 2398, [N/A], 61.42, 76 | 112243 824
2026-08-30T07:54:12Z 96, 2405, [N/A], 56.22, 72 | 112228 824
2026-08-30T07:54:22Z 96, 2398, [N/A], 66.86, 77 | 112239 824
2026-08-30T07:54:32Z 96, 2398, [N/A], 65.86, 73 | 112256 824
2026-08-30T07:54:42Z 96, 2398, [N/A], 65.95, 73 | 112251 824
2026-08-30T07:54:52Z 96, 2398, [N/A], 66.66, 71 | 112226 824
2026-08-30T07:55:02Z 96, 2398, [N/A], 49.53, 73 | 112230 824
2026-08-30T07:55:12Z 96, 2398, [N/A], 72.86, 78 | 112235 824
2026-08-30T07:55:22Z 96, 2398, [N/A], 71.79, 79 | 112270 824
2026-08-30T07:55:32Z 96, 2398, [N/A], 68.59, 78 | 112265 824
2026-08-30T07:55:42Z 96, 2398, [N/A], 63.75, 73 | 112243 824
2026-08-30T07:55:52Z 96, 2405, [N/A], 60.03, 78 | 112247 824
2026-08-30T07:56:02Z 96, 2398, [N/A], 62.09, 75 | 112280 824
2026-08-30T07:56:13Z 96, 2398, [N/A], 54.57, 72 | 112250 824
2026-08-30T07:56:23Z 96, 2398, [N/A], 64.54, 76 | 112227 824
2026-08-30T07:56:33Z 96, 2398, [N/A], 66.71, 78 | 112245 824
2026-08-30T07:56:43Z 96, 2398, [N/A], 67.24, 72 | 112246 824
2026-08-30T07:56:53Z 96, 2398, [N/A], 68.30, 78 | 112255 824
2026-08-30T07:57:03Z 96, 2398, [N/A], 69.50, 73 | 112273 824
2026-08-30T07:57:13Z 96, 2398, [N/A], 69.85, 72 | 112234 824
2026-08-30T07:57:23Z 96, 2398, [N/A], 66.01, 75 | 112276 824
2026-08-30T07:57:33Z 96, 2398, [N/A], 60.96, 73 | 112276 824
2026-08-30T07:57:43Z 96, 2398, [N/A], 49.71, 72 | 112265 824
2026-08-30T07:57:53Z 96, 2398, [N/A], 59.36, 73 | 112259 824
2026-08-30T07:58:03Z 96, 2398, [N/A], 65.26, 73 | 112241 824
2026-08-30T07:58:13Z 96, 2398, [N/A], 48.78, 72 | 112260 824
2026-08-30T07:58:23Z 96, 2398, [N/A], 67.20, 78 | 112259 824
2026-08-30T07:58:33Z 96, 2405, [N/A], 70.73, 78 | 112239 824
2026-08-30T07:58:43Z 96, 2398, [N/A], 67.10, 78 | 112227 824
2026-08-30T07:58:53Z 96, 2405, [N/A], 76.09, 78 | 112260 824
2026-08-30T07:59:04Z 96, 2405, [N/A], 74.31, 79 | 112253 824
2026-08-30T07:59:14Z 96, 2398, [N/A], 81.20, 73 | 112244 824
2026-08-30T07:59:24Z 96, 2398, [N/A], 60.23, 71 | 112252 824
2026-08-30T07:59:34Z 96, 2405, [N/A], 61.51, 73 | 112235 824
2026-08-30T07:59:44Z 96, 2398, [N/A], 66.42, 71 | 112256 824
2026-08-30T07:59:54Z 96, 2398, [N/A], 63.49, 77 | 112272 824
2026-08-30T08:00:04Z 96, 2398, [N/A], 66.36, 78 | 112279 824
2026-08-30T08:00:14Z 96, 2398, [N/A], 57.97, 72 | 112274 824
2026-08-30T08:00:24Z 96, 2398, [N/A], 69.27, 77 | 112252 824
2026-08-30T08:00:34Z 96, 2398, [N/A], 52.49, 72 | 112240 824
2026-08-30T08:00:44Z 96, 2398, [N/A], 72.48, 77 | 112246 824
2026-08-30T08:00:54Z 96, 2398, [N/A], 63.44, 78 | 112241 824
2026-08-30T08:01:04Z 96, 2398, [N/A], 66.47, 74 | 112275 824
2026-08-30T08:01:14Z 96, 2398, [N/A], 78.09, 78 | 112256 824
2026-08-30T08:01:25Z 96, 2398, [N/A], 60.19, 75 | 112258 824
2026-08-30T08:01:35Z 96, 2398, [N/A], 63.04, 75 | 112270 824
2026-08-30T08:01:45Z 96, 2398, [N/A], 66.10, 72 | 112273 824
2026-08-30T08:01:55Z 96, 2398, [N/A], 65.29, 78 | 112275 824
2026-08-30T08:02:05Z 96, 2398, [N/A], 66.56, 73 | 112274 824
2026-08-30T08:02:15Z 96, 2398, [N/A], 66.06, 72 | 112259 824
2026-08-30T08:02:25Z 96, 2405, [N/A], 72.27, 78 | 112241 824
2026-08-30T08:02:35Z 96, 2398, [N/A], 65.37, 71 | 112244 824
2026-08-30T08:02:45Z 96, 2398, [N/A], 70.82, 73 | 112247 824
2026-08-30T08:02:55Z 96, 2398, [N/A], 69.90, 79 | 112265 824
2026-08-30T08:03:05Z 96, 2398, [N/A], 35.57, 69 | 112265 824
2026-08-30T08:03:15Z 96, 2398, [N/A], 31.39, 67 | 112249 824
2026-08-30T08:03:25Z 96, 2392, [N/A], 55.63, 74 | 112264 824
2026-08-30T08:03:35Z 96, 2398, [N/A], 60.02, 70 | 112273 824
2026-08-30T08:03:45Z 96, 2398, [N/A], 64.58, 73 | 112291 824
2026-08-30T08:03:56Z 96, 2392, [N/A], 59.82, 71 | 112255 824
2026-08-30T08:04:06Z 96, 2398, [N/A], 68.05, 74 | 112276 824
2026-08-30T08:04:16Z 96, 2398, [N/A], 74.14, 72 | 112290 824
2026-08-30T08:04:26Z 96, 2398, [N/A], 67.44, 73 | 112274 824
2026-08-30T08:04:36Z 96, 2398, [N/A], 82.35, 78 | 112268 824
2026-08-30T08:04:46Z 96, 2405, [N/A], 74.89, 78 | 112263 824
2026-08-30T08:04:56Z 96, 2398, [N/A], 48.47, 72 | 112284 824
2026-08-30T08:05:06Z 96, 2398, [N/A], 58.05, 75 | 112276 824
2026-08-30T08:05:16Z 96, 2398, [N/A], 62.01, 72 | 112255 824
2026-08-30T08:05:26Z 96, 2398, [N/A], 68.29, 77 | 112264 824
2026-08-30T08:05:36Z 96, 2398, [N/A], 65.15, 73 | 112256 824
2026-08-30T08:05:46Z 96, 2398, [N/A], 65.78, 77 | 112273 824
2026-08-30T08:05:56Z 96, 2398, [N/A], 64.35, 73 | 112264 824
2026-08-30T08:06:06Z 96, 2398, [N/A], 69.56, 76 | 112276 824
2026-08-30T08:06:17Z 96, 2398, [N/A], 66.11, 78 | 112291 824
2026-08-30T08:06:27Z 96, 2398, [N/A], 67.57, 77 | 112276 824
2026-08-30T08:06:37Z 96, 2398, [N/A], 51.71, 72 | 112264 824
2026-08-30T08:06:47Z 96, 2398, [N/A], 66.05, 78 | 112263 824
2026-08-30T08:06:57Z 96, 2398, [N/A], 75.78, 75 | 112275 824
2026-08-30T08:07:07Z 96, 2398, [N/A], 59.81, 77 | 112274 824
2026-08-30T08:07:17Z 96, 2398, [N/A], 64.97, 77 | 112274 824
2026-08-30T08:07:27Z 96, 2398, [N/A], 59.02, 76 | 112273 824
2026-08-30T08:07:37Z 96, 2398, [N/A], 66.00, 74 | 112282 824
2026-08-30T08:07:47Z 96, 2405, [N/A], 67.89, 78 | 112282 824
2026-08-30T08:07:57Z 96, 2398, [N/A], 67.68, 71 | 112273 824
2026-08-30T08:08:07Z 96, 2405, [N/A], 72.67, 78 | 112275 824
2026-08-30T08:08:18Z 96, 2398, [N/A], 66.08, 72 | 112278 824
2026-08-30T08:08:28Z 96, 2398, [N/A], 67.24, 73 | 112261 824
2026-08-30T08:08:38Z 96, 2398, [N/A], 72.45, 78 | 112256 824
2026-08-30T08:08:48Z 96, 2398, [N/A], 58.44, 72 | 112265 824
2026-08-30T08:08:58Z 96, 2398, [N/A], 60.82, 77 | 112280 824
2026-08-30T08:09:08Z 96, 2398, [N/A], 61.87, 74 | 112264 824
2026-08-30T08:09:18Z 96, 2398, [N/A], 66.11, 71 | 112263 824
2026-08-30T08:09:28Z 96, 2398, [N/A], 57.50, 72 | 112273 824
2026-08-30T08:09:38Z 96, 2398, [N/A], 67.21, 72 | 112248 824
2026-08-30T08:09:48Z 95, 2398, [N/A], 66.18, 72 | 112288 824
2026-08-30T08:09:58Z 96, 2398, [N/A], 67.24, 73 | 112280 824
2026-08-30T08:10:08Z 96, 2398, [N/A], 75.66, 78 | 112291 824
2026-08-30T08:10:18Z 96, 2398, [N/A], 74.79, 73 | 112296 824
2026-08-30T08:10:28Z 96, 2398, [N/A], 82.32, 79 | 112324 824
2026-08-30T08:10:38Z 96, 2398, [N/A], 62.68, 74 | 112287 824
2026-08-30T08:10:49Z 96, 2398, [N/A], 61.00, 71 | 112259 824
2026-08-30T08:10:59Z 96, 2398, [N/A], 70.79, 78 | 112277 824
2026-08-30T08:11:09Z 96, 2398, [N/A], 66.81, 72 | 112278 824
2026-08-30T08:11:19Z 96, 2398, [N/A], 67.68, 76 | 112281 824
2026-08-30T08:11:29Z 96, 2392, [N/A], 66.19, 72 | 112275 824
2026-08-30T08:11:39Z 96, 2398, [N/A], 70.29, 73 | 112293 824
2026-08-30T08:11:49Z 96, 2398, [N/A], 65.14, 75 | 112288 824
2026-08-30T08:11:59Z 96, 2398, [N/A], 67.35, 73 | 112273 824
2026-08-30T08:12:09Z 96, 2398, [N/A], 58.04, 73 | 112278 824
2026-08-30T08:12:19Z 96, 2398, [N/A], 67.43, 73 | 112262 824
2026-08-30T08:12:29Z 96, 2405, [N/A], 65.74, 75 | 112277 824
2026-08-30T08:12:39Z 96, 2398, [N/A], 60.43, 76 | 112277 824
2026-08-30T08:12:49Z 96, 2398, [N/A], 63.35, 71 | 112280 824
2026-08-30T08:12:59Z 96, 2398, [N/A], 58.74, 72 | 112269 824
2026-08-30T08:13:10Z 96, 2398, [N/A], 66.93, 76 | 112266 824
2026-08-30T08:13:20Z 96, 2398, [N/A], 67.11, 77 | 112279 824
2026-08-30T08:13:30Z 96, 2398, [N/A], 66.72, 71 | 112271 824
2026-08-30T08:13:40Z 96, 2398, [N/A], 71.62, 74 | 112304 824
2026-08-30T08:13:50Z 96, 2398, [N/A], 71.78, 78 | 112296 824
2026-08-30T08:14:00Z 96, 2398, [N/A], 75.31, 72 | 112287 824
2026-08-30T08:14:10Z 96, 2398, [N/A], 75.15, 75 | 112290 824
2026-08-30T08:14:20Z 96, 2398, [N/A], 59.16, 76 | 112308 824
2026-08-30T08:14:30Z 96, 2405, [N/A], 51.74, 73 | 112294 824
2026-08-30T08:14:40Z 96, 2398, [N/A], 61.49, 78 | 112318 824
2026-08-30T08:14:50Z 96, 2398, [N/A], 66.04, 72 | 112276 824
2026-08-30T08:15:00Z 96, 2398, [N/A], 63.64, 78 | 112269 824
2026-08-30T08:15:10Z 96, 2398, [N/A], 66.25, 77 | 112272 824
2026-08-30T08:15:21Z 96, 2398, [N/A], 68.09, 76 | 112280 824
2026-08-30T08:15:31Z 96, 2398, [N/A], 67.13, 77 | 112290 824
2026-08-30T08:15:41Z 95, 2385, [N/A], 76.33, 72 | 112284 824
2026-08-30T08:15:51Z 96, 2398, [N/A], 68.09, 76 | 112293 824
2026-08-30T08:16:01Z 96, 2398, [N/A], 70.38, 78 | 112313 824
2026-08-30T08:16:11Z 96, 2398, [N/A], 66.65, 79 | 112278 824
2026-08-30T08:16:21Z 96, 2398, [N/A], 60.50, 71 | 112274 824
2026-08-30T08:16:31Z 96, 2398, [N/A], 56.58, 72 | 112269 824
2026-08-30T08:16:41Z 96, 2398, [N/A], 65.50, 73 | 112265 824
2026-08-30T08:16:51Z 96, 2398, [N/A], 66.32, 73 | 112255 824
2026-08-30T08:17:01Z 96, 2398, [N/A], 65.28, 77 | 112243 824
2026-08-30T08:17:11Z 96, 2398, [N/A], 67.31, 73 | 112276 824
2026-08-30T08:17:22Z 96, 2398, [N/A], 69.29, 77 | 112279 824
2026-08-30T08:17:32Z 96, 2398, [N/A], 67.26, 73 | 112293 824
2026-08-30T08:17:42Z 96, 2398, [N/A], 72.40, 79 | 112257 824
2026-08-30T08:17:52Z 96, 2398, [N/A], 73.86, 78 | 112262 824
2026-08-30T08:18:02Z 96, 2398, [N/A], 75.00, 79 | 112273 824
2026-08-30T08:18:12Z 96, 2398, [N/A], 58.09, 75 | 112286 824
2026-08-30T08:18:22Z 96, 2398, [N/A], 62.07, 74 | 112296 824
2026-08-30T08:18:32Z 96, 2398, [N/A], 63.37, 72 | 112283 824
2026-08-30T08:18:42Z 96, 2398, [N/A], 64.01, 75 | 112306 824
2026-08-30T08:18:52Z 96, 2398, [N/A], 65.82, 73 | 112317 824
2026-08-30T08:19:02Z 96, 2405, [N/A], 66.69, 71 | 112273 824
2026-08-30T08:19:12Z 96, 2398, [N/A], 67.37, 73 | 112290 824
2026-08-30T08:19:22Z 96, 2398, [N/A], 66.30, 73 | 112277 824
2026-08-30T08:19:33Z 96, 2398, [N/A], 66.97, 71 | 112266 824
2026-08-30T08:19:43Z 96, 2398, [N/A], 68.43, 77 | 112258 824
2026-08-30T08:19:53Z 96, 2372, [N/A], 69.08, 72 | 112253 824
2026-08-30T08:20:03Z 96, 2405, [N/A], 62.38, 74 | 112251 824
2026-08-30T08:20:13Z 96, 2398, [N/A], 60.84, 72 | 112243 824
2026-08-30T08:20:23Z 96, 2398, [N/A], 65.24, 75 | 112247 824
2026-08-30T08:20:33Z 96, 2398, [N/A], 63.77, 77 | 112245 824
2026-08-30T08:20:43Z 96, 2398, [N/A], 66.03, 73 | 112238 824
2026-08-30T08:20:53Z 96, 2398, [N/A], 64.51, 78 | 112238 824
2026-08-30T08:21:03Z 96, 2398, [N/A], 68.86, 74 | 112278 824
2026-08-30T08:21:13Z 96, 2398, [N/A], 65.44, 73 | 112245 824
2026-08-30T08:21:23Z 96, 2398, [N/A], 66.95, 72 | 112265 824
2026-08-30T08:21:33Z 96, 2398, [N/A], 58.55, 72 | 112268 824
2026-08-30T08:21:43Z 96, 2398, [N/A], 72.42, 76 | 112258 824
2026-08-30T08:21:54Z 96, 2392, [N/A], 77.08, 78 | 112282 824
2026-08-30T08:22:04Z 96, 2398, [N/A], 34.94, 69 | 112256 824
2026-08-30T08:22:14Z 96, 2398, [N/A], 55.65, 72 | 112275 824
2026-08-30T08:22:24Z 96, 2385, [N/A], 60.72, 71 | 112308 824
2026-08-30T08:22:34Z 96, 2398, [N/A], 59.43, 72 | 112296 824
2026-08-30T08:22:44Z 96, 2405, [N/A], 63.10, 73 | 112295 824
2026-08-30T08:22:54Z 96, 2385, [N/A], 68.23, 72 | 112286 824
2026-08-30T08:23:04Z 96, 2398, [N/A], 67.53, 73 | 112297 824
2026-08-30T08:23:14Z 96, 2398, [N/A], 67.63, 72 | 112285 824
2026-08-30T08:23:24Z 96, 2398, [N/A], 68.41, 73 | 112291 824
2026-08-30T08:23:34Z 96, 2398, [N/A], 68.33, 73 | 112260 824
2026-08-30T08:23:44Z 96, 2398, [N/A], 67.67, 78 | 112275 824
2026-08-30T08:23:54Z 96, 2398, [N/A], 59.89, 73 | 112285 824
2026-08-30T08:24:04Z 96, 2398, [N/A], 51.77, 72 | 112286 824
2026-08-30T08:24:15Z 96, 2398, [N/A], 61.73, 73 | 112287 824
2026-08-30T08:24:25Z 96, 2398, [N/A], 66.98, 71 | 112293 824
2026-08-30T08:24:35Z 96, 2398, [N/A], 57.00, 71 | 112288 824
2026-08-30T08:24:45Z 96, 2398, [N/A], 67.56, 73 | 112279 824
2026-08-30T08:24:55Z 96, 2398, [N/A], 69.55, 78 | 112262 824
2026-08-30T08:25:05Z 96, 2398, [N/A], 71.27, 71 | 112279 824
2026-08-30T08:25:15Z 96, 2398, [N/A], 67.49, 78 | 112302 824
2026-08-30T08:25:25Z 96, 2398, [N/A], 73.25, 78 | 112292 824
2026-08-30T08:25:35Z 95, 2398, [N/A], 66.82, 75 | 112290 824
2026-08-30T08:25:45Z 96, 2398, [N/A], 66.41, 73 | 112299 824
2026-08-30T08:25:55Z 96, 2405, [N/A], 62.32, 73 | 112263 824
2026-08-30T08:26:05Z 96, 2379, [N/A], 64.32, 73 | 112277 824
2026-08-30T08:26:15Z 96, 2398, [N/A], 61.15, 78 | 112274 824
2026-08-30T08:26:25Z 96, 2398, [N/A], 67.18, 72 | 112319 824
2026-08-30T08:26:35Z 96, 2398, [N/A], 55.67, 72 | 112281 824
2026-08-30T08:26:46Z 96, 2398, [N/A], 68.96, 74 | 112282 824
2026-08-30T08:26:56Z 96, 2398, [N/A], 82.36, 79 | 112292 824
2026-08-30T08:27:06Z 96, 2398, [N/A], 70.38, 73 | 112284 824
2026-08-30T08:27:16Z 96, 2398, [N/A], 70.51, 78 | 112289 824
2026-08-30T08:27:26Z 96, 2398, [N/A], 68.08, 74 | 112295 824
2026-08-30T08:27:36Z 96, 2398, [N/A], 75.21, 79 | 112291 824
2026-08-30T08:27:46Z 96, 2398, [N/A], 62.44, 73 | 112288 824
2026-08-30T08:27:56Z 96, 2398, [N/A], 63.89, 78 | 112301 824
2026-08-30T08:28:06Z 96, 2398, [N/A], 64.81, 73 | 112271 824
2026-08-30T08:28:16Z 96, 2398, [N/A], 63.26, 78 | 112298 824
2026-08-30T08:28:26Z 96, 2398, [N/A], 66.96, 74 | 112279 824
2026-08-30T08:28:36Z 96, 2398, [N/A], 60.78, 72 | 112318 824
2026-08-30T08:28:46Z 96, 2398, [N/A], 67.16, 73 | 112322 824
2026-08-30T08:28:56Z 96, 2398, [N/A], 67.53, 77 | 112269 824
2026-08-30T08:29:07Z 96, 2398, [N/A], 72.06, 77 | 112268 824
2026-08-30T08:29:17Z 96, 2398, [N/A], 66.94, 72 | 112280 824
2026-08-30T08:29:27Z 96, 2398, [N/A], 62.37, 74 | 112295 824
2026-08-30T08:29:37Z 96, 2398, [N/A], 60.67, 73 | 112293 824
2026-08-30T08:29:47Z 96, 2392, [N/A], 53.47, 72 | 112297 824
2026-08-30T08:29:57Z 96, 2398, [N/A], 63.92, 78 | 112294 824
2026-08-30T08:30:07Z 96, 2398, [N/A], 67.56, 73 | 112303 824
2026-08-30T08:30:17Z 96, 2398, [N/A], 66.62, 78 | 112304 824
2026-08-30T08:30:27Z 96, 2398, [N/A], 70.13, 73 | 112316 824
2026-08-30T08:30:37Z 96, 2398, [N/A], 70.92, 73 | 112319 824
2026-08-30T08:30:47Z 96, 2398, [N/A], 70.33, 73 | 112286 824
2026-08-30T08:30:57Z 96, 2398, [N/A], 66.69, 75 | 112300 824
2026-08-30T08:31:08Z 96, 2398, [N/A], 61.61, 72 | 112307 824
2026-08-30T08:31:18Z 96, 2398, [N/A], 56.47, 73 | 112279 824
2026-08-30T08:31:28Z 96, 2398, [N/A], 61.27, 75 | 112279 824
2026-08-30T08:31:38Z 96, 2398, [N/A], 64.76, 78 | 112284 824
2026-08-30T08:31:48Z 96, 2398, [N/A], 46.74, 71 | 112293 824
2026-08-30T08:31:58Z 96, 2398, [N/A], 65.84, 72 | 112304 824
2026-08-30T08:32:08Z 96, 2398, [N/A], 67.19, 73 | 112303 824
2026-08-30T08:32:18Z 96, 2398, [N/A], 68.82, 78 | 112310 824
2026-08-30T08:32:28Z 96, 2398, [N/A], 67.38, 72 | 112296 824
2026-08-30T08:32:38Z 96, 2398, [N/A], 69.54, 73 | 112289 824
2026-08-30T08:32:48Z 96, 2398, [N/A], 68.37, 79 | 112279 824
2026-08-30T08:32:58Z 96, 2398, [N/A], 66.82, 73 | 112302 824
2026-08-30T08:33:08Z 96, 2398, [N/A], 65.28, 75 | 112291 824
2026-08-30T08:33:18Z 96, 2398, [N/A], 65.73, 77 | 112276 824
2026-08-30T08:33:28Z 96, 2398, [N/A], 65.22, 74 | 112275 824
2026-08-30T08:33:39Z 96, 2398, [N/A], 64.89, 74 | 112294 824
2026-08-30T08:33:49Z 96, 2405, [N/A], 57.10, 72 | 112286 824
2026-08-30T08:33:59Z 96, 2405, [N/A], 69.54, 78 | 112297 824
2026-08-30T08:34:09Z 96, 2379, [N/A], 73.95, 72 | 112303 824
2026-08-30T08:34:19Z 96, 2405, [N/A], 67.21, 78 | 112289 824
2026-08-30T08:34:29Z 96, 2398, [N/A], 81.47, 79 | 112296 824
2026-08-30T08:34:39Z 96, 2398, [N/A], 73.40, 79 | 112289 824
2026-08-30T08:34:49Z 96, 2398, [N/A], 53.69, 72 | 112288 824
2026-08-30T08:34:59Z 96, 2398, [N/A], 59.42, 78 | 112299 824
2026-08-30T08:35:09Z 96, 2398, [N/A], 60.29, 74 | 112283 824
2026-08-30T08:35:19Z 95, 2398, [N/A], 63.21, 72 | 112265 824
2026-08-30T08:35:29Z 96, 2398, [N/A], 62.95, 74 | 112303 824
2026-08-30T08:35:40Z 96, 2405, [N/A], 67.60, 78 | 112266 824
2026-08-30T08:35:50Z 96, 2398, [N/A], 59.65, 72 | 112293 824
2026-08-30T08:36:00Z 96, 2398, [N/A], 71.44, 76 | 112297 824
2026-08-30T08:36:10Z 96, 2398, [N/A], 56.70, 72 | 112307 824
2026-08-30T08:36:20Z 96, 2398, [N/A], 68.72, 72 | 112296 824
2026-08-30T08:36:30Z 96, 2398, [N/A], 67.60, 75 | 112299 824
2026-08-30T08:36:40Z 96, 2398, [N/A], 60.51, 74 | 112293 824
2026-08-30T08:36:50Z 96, 2398, [N/A], 61.43, 76 | 112273 824
2026-08-30T08:37:00Z 96, 2398, [N/A], 61.11, 72 | 112304 824
2026-08-30T08:37:10Z 96, 2398, [N/A], 63.67, 72 | 112280 824
2026-08-30T08:37:20Z 96, 2398, [N/A], 66.39, 78 | 112268 824
2026-08-30T08:37:30Z 96, 2398, [N/A], 66.54, 78 | 112313 824
2026-08-30T08:37:40Z 96, 2405, [N/A], 69.45, 71 | 112278 824
2026-08-30T08:37:51Z 96, 2398, [N/A], 66.85, 71 | 112273 824
2026-08-30T08:38:01Z 96, 2398, [N/A], 66.84, 78 | 112301 824
2026-08-30T08:38:11Z 96, 2398, [N/A], 72.26, 79 | 112299 824
2026-08-30T08:38:21Z 96, 2398, [N/A], 66.02, 74 | 112304 824
2026-08-30T08:38:31Z 96, 2398, [N/A], 66.31, 72 | 112302 824
2026-08-30T08:38:41Z 96, 2398, [N/A], 60.47, 78 | 112339 824
