model,test_name,t_s_mean,t_s_std,t_s_req_mean,t_s_req_std,peak_ts_mean,peak_ts_std,peak_ts_req_mean,peak_ts_req_std,ttfr_mean,ttfr_std,est_ppt_mean,est_ppt_std,e2e_ttft_mean,e2e_ttft_std
unsloth/Qwen3.8-27B-NVFP4,tg128 @ d32768 (c2),22.522758497437717,0.13022507567823247,14.096602648438397,2.4288987764734586,42.666666666666664,0.9428090415820634,24.0,1.2909944487358056,,,,,,
unsloth/Qwen3.8-27B-NVFP4,ctx_pp @ d32768 (c5),1211.482519805311,0.6002337349165039,391.2684998919376,178.3562568969867,,,,,99289.08289416383,34890.147326507366,99230.7335329863,34890.147326507366,99289.08289416383,34890.147326507366
unsloth/Qwen3.8-27B-NVFP4,ctx_tg @ d32768 (c5),6.422946437217083,0.051804115724059116,6.180668989766245,4.91823307930303,84.0,5.715476066494082,21.933333333333334,1.8061622912192088,,,,,,
unsloth/Qwen3.8-27B-NVFP4,pp2048 @ d32768 (c5),70.18676370964313,0.018772861896753798,19.844641248340885,7.566486361486215,,,,,115204.16099994132,32144.338008360188,115145.81163876379,32144.338008360188,115204.16099994132,32144.338008360188
unsloth/Qwen3.8-27B-NVFP4,tg128 @ d32768 (c5),6.661292475351021,0.052061366080949405,7.073820542129756,5.475901801575783,87.66666666666667,4.189935029992178,21.2,1.8690461025168248,,,,,,
unsloth/Qwen3.8-27B-NVFP4,ctx_pp @ d32768 (c10),1197.6273772966972,1.285108787391881,260.6495745404481,179.018477937082,,,,,171908.55791812454,75831.42856411883,171854.28409903933,75831.42856411883,171908.55791812454,75831.42856411883
unsloth/Qwen3.8-27B-NVFP4,ctx_tg @ d32768 (c10),5.2601240661465525,0.009488970912175954,2.5876877361952797,2.8707430611205416,115.0,7.2571803523590805,16.333333333333332,1.9379255804998177,,,,,,
unsloth/Qwen3.8-27B-NVFP4,pp2048 @ d32768 (c10),69.45597977393896,0.01379592171143186,13.497739929074841,8.08354209324348,,,,,194084.31465150788,79203.95000983111,194030.04083242267,79203.95000983111,194084.31465150788,79203.95000983111
unsloth/Qwen3.8-27B-NVFP4,tg128 @ d32768 (c10),5.146453231159624,0.011359488752734145,3.1550571266999006,3.6375672018517142,116.33333333333333,6.128258770283411,16.633333333333333,2.0245712852080286,,,,,,
unsloth/Qwen3.8-27B-NVFP4,ctx_pp @ d65535 (c1),1068.6550232291656,0.28929821355139035,1068.6550232291656,0.28929821355139035,,,,,61406.325499682374,16.613443533981027,61375.28330522279,16.613443533981027,61406.325499682374,16.613443533981027
unsloth/Qwen3.8-27B-NVFP4,ctx_tg @ d65535 (c1),17.867065811129233,0.9664865357395422,17.867065811129233,0.9664865357395422,29.666666666666668,0.4714045207910317,29.666666666666668,0.4714045207910317,,,,,,
unsloth/Qwen3.8-27B-NVFP4,pp2048 @ d65535 (c1),32.39997155182652,0.014065087205876407,32.39997155182652,0.014065087205876407,,,,,63240.986152707286,27.446668101874064,63209.9439582477,27.446668101874064,63240.986152707286,27.446668101874064
unsloth/Qwen3.8-27B-NVFP4,tg128 @ d65535 (c1),18.50105284128213,1.7817202426584993,18.50105284128213,1.7817202426584993,25.666666666666668,3.6817870057290873,25.666666666666668,3.6817870057290873,,,,,,
unsloth/Qwen3.8-27B-NVFP4,ctx_pp @ d65535 (c2),1056.9391068594832,0.31892879299653765,668.3307682821504,139.60153399927333,,,,,102676.7138124754,21433.876289867123,102615.65574320655,21433.87628986712,102676.7138124754,21433.876289867123
unsloth/Qwen3.8-27B-NVFP4,ctx_tg @ d65535 (c2),4.903782890103656,0.052826081443654284,8.464482756897773,5.9712635105351195,44.333333333333336,5.90668171555645,23.666666666666668,3.0368111930480994,,,,,,
unsloth/Qwen3.8-27B-NVFP4,pp2048 @ d65535 (c2),32.130149890191255,0.007215461980562705,18.769656606520183,2.6967852338601603,,,,,111473.25803494702,16007.480578209708,111412.19996567816,16007.480578209708,111473.25803494702,16007.480578209708
unsloth/Qwen3.8-27B-NVFP4,tg128 @ d65535 (c2),6.348381977793437,0.06874748052356802,9.586011787366761,6.364102161580864,43.333333333333336,2.0548046676563256,24.333333333333332,1.7950549357115015,,,,,,
unsloth/Qwen3.8-27B-NVFP4,ctx_pp @ d65535 (c5),1048.431125375564,0.40920920151130186,402.27902256474874,220.8367403337136,,,,,207163.89061373967,85640.8802346395,207127.3880719207,85640.8802346395,207163.89061373967,85640.8802346395
unsloth/Qwen3.8-27B-NVFP4,ctx_tg @ d65535 (c5),2.6236101165179178,0.0042290159277218724,3.815259589205938,4.984614671691731,73.66666666666667,1.247219128924647,19.8,2.6381811916545836,,,,,,
unsloth/Qwen3.8-27B-NVFP4,pp2048 @ d65535 (c5),31.5640550890983,0.019325107689649356,11.086627332676805,5.52211993223001,,,,,223587.70874710754,82580.3926757761,223551.2062052885,82580.3926757761,223587.70874710754,82580.3926757761
